2607,1,6.699999999999992
2651,1,6.399999999999993
2721,1,6.499999999999993
2793,1,6.299999999999994
2805,1,6.099999999999994
2817,1,6.199999999999994
2824,1,6.399999999999993
2833,1,6.499999999999993
2835,1,6.399999999999993
2836,1,6.499999999999993
2850,1,5.999999999999995
2867,1,6.099999999999994
2886,1,6.399999999999993
2890,1,6.299999999999994
2904,1,6.299999999999994
2919,1,6.099999999999994
2936,1,6.299999999999994
2952,1,6.299999999999994
2965,1,6.299999999999994
2977,1,6.299999999999994
2981,1,6.299999999999994
3006,1,6.199999999999994
3010,1,6.099999999999994
3013,1,6.299999999999994
3026,1,6.099999999999994
3036,1,6.399999999999993
3068,1,6.099999999999994
3084,1,6.099999999999994
3091,1,6.099999999999994
3106,1,6.299999999999994
3119,1,6.299999999999994
3130,1,6.299999999999994
3138,1,6.199999999999994
3143,1,6.299999999999994
3164,1,6.299999999999994
3186,1,6.199999999999994
3198,1,6.099999999999994
3217,1,6.099999999999994
3218,1,6.099999999999994
3220,1,5.999999999999995
3223,1,6.099999999999994
3225,1,6.199999999999994
3231,1,5.999999999999995
3232,1,6.099999999999994
3241,1,5.999999999999995
3243,1,6.099999999999994
3244,1,5.999999999999995
3247,1,6.199999999999994
3252,1,6.099999999999994
3258,1,6.099999999999994
3259,1,5.999999999999995
3263,1,6.399999999999993
3294,1,5.999999999999995
3301,1,5.999999999999995
3303,1,5.999999999999995
3309,1,5.999999999999995
3316,1,5.999999999999995
3322,1,6.099999999999994
3330,1,6.199999999999994
3344,1,5.999999999999995
3363,1,5.999999999999995
3366,1,6.099999999999994
3391,1,5.999999999999995
3392,1,6.099999999999994
3393,1,5.999999999999995
3403,1,6.099999999999994
3414,1,5.999999999999995
3418,1,6.099999999999994
3441,1,5.999999999999995
3453,1,8.399999999999986
3462,1,5.999999999999995
3467,1,6.099999999999994
3471,1,5.999999999999995
3589,1,8.999999999999984
3604,1,5.999999999999995
3638,1,6.099999999999994
3663,1,5.999999999999995
3673,1,6.099999999999994
3691,1,8.899999999999984
3751,1,8.399999999999986
3759,1,5.999999999999995
3770,1,6.199999999999994
3771,1,8.399999999999986
3778,1,6.099999999999994
3802,1,5.999999999999995
3808,1,8.399999999999986
3812,1,5.999999999999995
3814,1,9.199999999999983
3822,1,8.399999999999986
3838,1,5.999999999999995
3853,1,9.399999999999983
3854,1,8.399999999999986
3855,1,5.999999999999995
3858,1,5.999999999999995
3877,1,8.399999999999986
3884,1,6.099999999999994
3894,1,9.299999999999983
3898,1,8.399999999999986
3901,1,8.399999999999986
3902,1,9.099999999999984
3911,1,8.399999999999986
3912,1,9.299999999999983
3917,1,8.399999999999986
3932,1,8.399999999999986
3936,1,8.999999999999984
3937,1,8.399999999999986
3943,1,8.399999999999986
3949,1,6.099999999999994
3950,1,6.099999999999994
3954,1,5.999999999999995
3960,1,8.999999999999984
3974,2,12.999999999999973
3976,1,8.399999999999986
3977,1,9.099999999999984
3978,1,8.399999999999986
3979,1,8.399999999999986
3983,1,8.799999999999985
3998,1,8.399999999999986
4001,1,5.999999999999995
4003,1,9.299999999999983
4008,1,8.399999999999986
4009,1,8.399999999999986
4011,1,8.899999999999984
4016,1,8.399999999999986
4017,1,8.399999999999986
4021,2,12.999999999999973
4022,1,9.299999999999983
4025,1,8.399999999999986
4026,1,8.399999999999986
4028,1,8.899999999999984
4034,1,8.899999999999984
4039,1,8.399999999999986
4044,1,8.399999999999986
4045,1,8.999999999999984
4047,1,9.399999999999983
4059,1,8.399999999999986
4061,1,5.999999999999995
4065,1,8.399999999999986
4067,1,6.099999999999994
4068,1,8.399999999999986
4073,1,9.299999999999983
4074,1,8.399999999999986
4076,1,9.099999999999984
4077,1,8.399999999999986
4081,1,9.299999999999983
4084,1,9.099999999999984
4093,1,9.099999999999984
4096,1,9.099999999999984
4098,1,5.999999999999995
4100,1,8.899999999999984
4108,1,8.399999999999986
4109,1,9.099999999999984
4110,1,9.099999999999984
4113,1,8.999999999999984
4115,1,9.199999999999983
4117,1,8.399999999999986
4131,1,9.399999999999983
4134,1,9.299999999999983
4140,1,9.299999999999983
4141,1,8.999999999999984
4142,2,12.999999999999973
4145,1,8.399999999999986
4146,1,9.399999999999983
4148,1,8.999999999999984
4152,2,13.099999999999973
4155,1,9.399999999999983
4160,2,10.89999999999998
4165,1,8.299999999999986
4167,2,13.79999999999997
4171,1,8.599999999999985
4173,1,8.799999999999985
4175,1,8.399999999999986
4176,1,8.599999999999985
4178,1,8.399999999999986
4179,1,8.799999999999985
4182,2,12.999999999999973
4183,1,9.099999999999984
4185,2,14.09999999999997
4186,1,8.499999999999986
4189,2,11.29999999999998
4194,2,10.99999999999998
4195,1,6.099999999999994
4197,3,18.30000000000001
4198,3,15.599999999999973
4199,1,5.999999999999995
4200,2,10.99999999999998
4201,2,10.99999999999998
4202,1,8.399999999999986
4203,1,8.399999999999986
4205,1,6.099999999999994
4207,1,9.199999999999983
4208,1,8.399999999999986
4210,1,6.099999999999994
4211,1,8.399999999999986
4212,1,9.399999999999983
4220,1,8.399999999999986
