2852,1,6.099999999999994
2915,1,6.399999999999993
2925,1,6.299999999999994
2931,1,5.999999999999995
2948,1,6.099999999999994
2955,1,6.299999999999994
2959,1,6.199999999999994
2960,1,6.399999999999993
2967,1,6.499999999999993
2974,1,6.099999999999994
2977,1,6.099999999999994
2987,1,8.399999999999986
2990,1,8.399999999999986
2999,1,8.399999999999986
3004,1,6.699999999999992
3023,1,6.499999999999993
3027,1,8.399999999999986
3042,1,6.099999999999994
3043,1,6.099999999999994
3050,1,6.699999999999992
3063,1,6.699999999999992
3066,1,6.799999999999992
3067,1,6.5999999999999925
3069,1,6.699999999999992
3091,1,8.599999999999985
3096,1,6.199999999999994
3120,1,6.099999999999994
3132,1,9.299999999999983
3133,1,8.399999999999986
3135,2,10.99999999999998
3140,1,6.199999999999994
3141,1,8.399999999999986
3152,1,8.499999999999986
3161,1,8.699999999999985
3163,1,8.399999999999986
3167,1,8.499999999999986
3168,1,8.599999999999985
3172,1,6.399999999999993
3173,1,6.099999999999994
3179,1,8.499999999999986
3180,1,6.299999999999994
3181,1,6.399999999999993
3184,1,5.999999999999995
3185,1,6.399999999999993
3186,1,6.399999999999993
3189,1,6.099999999999994
3192,1,6.199999999999994
3193,1,6.099999999999994
3197,1,6.499999999999993
3199,1,6.199999999999994
3206,1,6.099999999999994
3207,1,6.099999999999994
3208,1,6.099999999999994
3210,1,5.999999999999995
3212,1,5.999999999999995
3213,1,6.299999999999994
3215,1,6.299999999999994
3219,1,6.099999999999994
3221,1,6.299999999999994
3223,1,6.099999999999994
3224,1,5.999999999999995
3226,1,6.199999999999994
3228,1,6.299999999999994
3230,1,6.499999999999993
3231,1,8.399999999999986
3237,1,6.099999999999994
3238,1,6.299999999999994
3240,1,6.099999999999994
3242,1,5.999999999999995
3250,1,6.499999999999993
3251,1,6.299999999999994
3254,1,6.099999999999994
3255,1,6.199999999999994
3257,2,10.699999999999982
3258,1,6.399999999999993
3259,1,6.199999999999994
3264,1,6.299999999999994
3265,1,6.099999999999994
3270,1,5.999999999999995
3271,1,6.199999999999994
3272,1,6.299999999999994
3276,1,6.199999999999994
3278,1,5.999999999999995
3281,1,6.199999999999994
3282,1,5.999999999999995
3283,1,5.999999999999995
3284,1,6.099999999999994
3286,1,6.499999999999993
3288,1,6.299999999999994
3289,1,5.999999999999995
3294,1,6.099999999999994
3298,1,6.399999999999993
3300,1,6.499999999999993
3302,1,6.299999999999994
3303,1,6.099999999999994
3305,1,8.399999999999986
3306,2,10.599999999999982
3307,1,6.099999999999994
3308,1,6.099999999999994
3309,1,6.299999999999994
3310,1,6.299999999999994
3313,1,6.099999999999994
3322,1,6.299999999999994
3326,1,6.299999999999994
3328,1,6.299999999999994
3330,1,6.099999999999994
3331,1,6.299999999999994
3332,1,5.999999999999995
3333,1,6.299999999999994
3334,1,5.999999999999995
3339,1,6.199999999999994
3340,1,6.199999999999994
3344,1,6.099999999999994
3348,1,6.099999999999994
3351,1,6.399999999999993
3356,1,6.199999999999994
3357,1,6.299999999999994
3359,1,6.299999999999994
3361,1,6.099999999999994
3363,1,6.299999999999994
3370,1,6.099999999999994
3371,1,8.399999999999986
3372,1,6.099999999999994
3376,1,6.199999999999994
3381,1,5.999999999999995
3383,1,6.099999999999994
3384,1,5.999999999999995
3386,1,6.399999999999993
3388,1,6.099999999999994
3393,1,6.099999999999994
3400,1,5.999999999999995
3401,1,6.199999999999994
3406,1,6.099999999999994
3412,1,5.999999999999995
3413,1,5.999999999999995
3414,1,6.099999999999994
3416,1,6.299999999999994
3420,1,6.099999999999994
3421,1,5.999999999999995
3431,1,6.199999999999994
3437,1,5.999999999999995
3438,1,5.999999999999995
3439,1,6.099999999999994
3442,1,5.999999999999995
3452,1,6.099999999999994
3457,1,6.099999999999994
3463,1,6.099999999999994
3475,1,6.099999999999994
3480,1,5.999999999999995
3481,1,6.299999999999994
3486,1,5.999999999999995
3491,1,5.999999999999995
3495,1,5.999999999999995
3496,1,5.999999999999995
3497,1,5.999999999999995
3501,1,5.999999999999995
3502,1,5.999999999999995
3513,1,5.999999999999995
3518,1,6.099999999999994
3520,1,5.999999999999995
3522,1,5.999999999999995
3528,1,6.099999999999994
3530,1,5.999999999999995
3539,1,6.199999999999994
3545,1,6.099999999999994
3550,1,6.099999999999994
3565,1,5.999999999999995
3581,1,5.999999999999995
3616,1,6.099999999999994
3637,1,5.999999999999995
3648,1,5.999999999999995
3651,2,13.099999999999973
3653,1,6.099999999999994
3663,1,5.999999999999995
3668,1,6.099999999999994
3676,1,6.499999999999993
3678,2,10.499999999999982
3688,1,5.999999999999995
3692,1,8.399999999999986
3698,1,8.799999999999985
3703,1,8.399999999999986
3708,1,6.299999999999994
3711,1,9.499999999999982
3715,1,5.999999999999995
3723,1,5.999999999999995
3730,1,5.999999999999995
3738,1,5.999999999999995
3739,1,5.999999999999995
3741,1,8.599999999999985
3746,1,8.599999999999985
3755,1,6.099999999999994
3757,1,8.399999999999986
3758,1,6.499999999999993
3759,1,6.099999999999994
3760,2,13.099999999999973
3762,1,8.399999999999986
3763,1,9.399999999999983
3769,2,10.99999999999998
3772,1,8.399999999999986
3777,1,8.399999999999986
3778,1,5.999999999999995
3782,1,9.499999999999982
3785,1,6.299999999999994
3787,2,10.89999999999998
3788,1,6.299999999999994
3790,2,10.89999999999998
3791,3,15.599999999999973
3792,2,10.89999999999998
3794,1,9.399999999999983
3795,1,9.499999999999982
3801,2,13.89999999999997
3805,1,5.999999999999995
3806,1,5.999999999999995
3811,2,10.89999999999998
3813,1,6.5999999999999925
3814,1,6.099999999999994
3818,1,8.599999999999985
3824,1,5.999999999999995
3825,1,6.399999999999993
3834,1,9.399999999999983
3836,1,6.099999999999994
3837,1,5.999999999999995
3839,2,10.99999999999998
3840,1,8.399999999999986
3843,1,8.399999999999986
3845,1,6.199999999999994
3853,1,5.999999999999995
3857,1,6.299999999999994
3861,1,6.199999999999994
3863,1,6.499999999999993
3865,1,6.099999999999994
